state,year,name,sex,count,rank_within_sex,per_100k_within_sex
WV,1991,Cody,M,239,7,2315.0
WV,1991,Sarah,F,169,8,1928.3
WV,1991,Brandon,M,229,8,2218.1
WV,1991,Amber,F,167,9,1905.5
WV,1991,Tyler,M,223,9,2160.0
WV,1991,Courtney,F,157,10,1791.4
WV,1991,Zachary,M,199,10,1927.5
WY,1991,Jessica,F,64,1,3775.8
WY,1991,Michael,M,85,1,3617.0
WY,1991,Ashley,F,61,2,3598.8
WY,1991,Christopher,M,82,2,3489.4
WY,1991,Amanda,F,56,3,3303.8
WY,1991,Joshua,M,66,3,2808.5
WY,1991,Sarah,F,47,4,2772.9
WY,1991,Matthew,M,57,4,2425.5
WY,1991,Brittany,F,43,5,2536.9
WY,1991,Tyler,M,56,5,2383.0
WY,1991,Shelby,F,41,6,2418.9
WY,1991,Andrew,M,54,6,2297.9
WY,1991,Jacob,M,54,6,2297.9
WY,1991,Kayla,F,34,7,2005.9
WY,1991,Samantha,F,32,8,1887.9
WY,1991,Cody,M,53,8,2255.3
WY,1991,Kelsey,F,30,9,1769.9
WY,1991,Kyle,M,52,9,2212.8
WY,1991,Emily,F,29,10,1710.9
WY,1991,Heather,F,29,10,1710.9
WY,1991,Megan,F,29,10,1710.9
WY,1991,Daniel,M,42,10,1787.2
AK,1992,Jessica,F,102,1,3150.1
AK,1992,Michael,M,159,1,3704.6
AK,1992,Ashley,F,80,2,2470.7
AK,1992,Christopher,M,123,2,2865.8
AK,1992,Amanda,F,69,3,2130.9
AK,1992,Joshua,M,98,3,2283.3
AK,1992,Matthew,M,98,3,2283.3
AK,1992,Tyler,M,98,3,2283.3
AK,1992,Sarah,F,65,4,2007.4
AK,1992,Emily,F,60,5,1853.0
AK,1992,Samantha,F,60,5,1853.0
AK,1992,Daniel,M,95,6,2213.4
AK,1992,Elizabeth,F,56,7,1729.5
AK,1992,Jacob,M,87,7,2027.0
AK,1992,Brittany,F,51,8,1575.0
AK,1992,James,M,83,8,1933.8
AK,1992,Stephanie,F,49,9,1513.3
AK,1992,Andrew,M,82,9,1910.5
AK,1992,Chelsea,F,46,10,1420.6
AK,1992,Robert,M,81,10,1887.2
AL,1992,Jessica,F,660,1,3087.4
AL,1992,Christopher,M,747,1,2834.8
AL,1992,Ashley,F,645,2,3017.3
AL,1992,Joshua,M,698,2,2648.9
AL,1992,Brittany,F,526,3,2460.6
AL,1992,James,M,683,3,2591.9
AL,1992,Kayla,F,391,4,1829.1
AL,1992,William,M,655,4,2485.7
AL,1992,Jasmine,F,356,5,1665.3
AL,1992,Michael,M,627,5,2379.4
AL,1992,Amber,F,334,6,1562.4
AL,1992,Brandon,M,559,6,2121.4
AL,1992,Emily,F,328,7,1534.4
AL,1992,Justin,M,547,7,2075.8
AL,1992,Sarah,F,314,8,1468.9
AL,1992,John,M,475,8,1802.6
AL,1992,Courtney,F,302,9,1412.7
AL,1992,Matthew,M,472,9,1791.2
AL,1992,Hannah,F,272,10,1272.4
AL,1992,Jacob,M,423,10,1605.3
AR,1992,Jessica,F,382,1,3222.3
AR,1992,Christopher,M,375,1,2617.8
AR,1992,Ashley,F,375,2,3163.2
AR,1992,Joshua,M,362,2,2527.1
AR,1992,Brittany,F,282,3,2378.7
AR,1992,Michael,M,351,3,2450.3
AR,1992,Sarah,F,227,4,1914.8
AR,1992,Tyler,M,350,4,2443.3
AR,1992,Emily,F,195,5,1644.9
AR,1992,James,M,345,5,2408.4
AR,1992,Taylor,F,176,6,1484.6
AR,1992,Cody,M,307,6,2143.1
AR,1992,Kayla,F,173,7,1459.3
AR,1992,Matthew,M,287,7,2003.5
AR,1992,Amanda,F,171,8,1442.4
AR,1992,Zachary,M,284,8,1982.5
AR,1992,Amber,F,169,9,1425.6
AR,1992,Jacob,M,274,9,1912.7
AR,1992,Samantha,F,160,10,1349.6
AR,1992,William,M,273,10,1905.8
AZ,1992,Jessica,F,662,1,2528.5
AZ,1992,Michael,M,848,1,2717.3
AZ,1992,Ashley,F,595,2,2272.6
AZ,1992,Christopher,M,639,2,2047.6
AZ,1992,Samantha,F,430,3,1642.3
AZ,1992,Joshua,M,566,3,1813.6
AZ,1992,Amanda,F,376,4,1436.1
AZ,1992,Daniel,M,547,4,1752.8
AZ,1992,Sarah,F,359,5,1371.2
AZ,1992,David,M,519,5,1663.0
AZ,1992,Stephanie,F,357,6,1363.5
AZ,1992,Matthew,M,517,6,1656.6
AZ,1992,Brittany,F,292,7,1115.3
AZ,1992,Andrew,M,496,7,1589.3
AZ,1992,Chelsea,F,270,8,1031.2
AZ,1992,Jacob,M,481,8,1541.3
AZ,1992,Danielle,F,266,9,1016.0
AZ,1992,Ryan,M,464,9,1486.8
AZ,1992,Elizabeth,F,265,10,1012.1
AZ,1992,Brandon,M,456,10,1461.2
CA,1992,Jessica,F,6341,1,2470.4
CA,1992,Michael,M,6636,1,2335.2
CA,1992,Ashley,F,3966,2,1545.1
CA,1992,Daniel,M,5361,2,1886.5
CA,1992,Stephanie,F,3775,3,1470.7
CA,1992,Christopher,M,5233,3,1841.5
CA,1992,Jennifer,F,3382,4,1317.6
CA,1992,Jose,M,5062,4,1781.3
CA,1992,Elizabeth,F,2893,5,1127.1
CA,1992,David,M,4840,5,1703.2
CA,1992,Amanda,F,2798,6,1090.1
CA,1992,Andrew,M,4152,6,1461.1
CA,1992,Sarah,F,2712,7,1056.6
CA,1992,Matthew,M,4076,7,1434.3
CA,1992,Samantha,F,2527,8,984.5
CA,1992,Anthony,M,4037,8,1420.6
CA,1992,Michelle,F,2372,9,924.1
CA,1992,Jonathan,M,3901,9,1372.8
CA,1992,Nicole,F,2358,10,918.7
CA,1992,Joshua,M,3761,10,1323.5
CO,1992,Jessica,F,492,1,2329.2
CO,1992,Michael,M,743,1,3012.6
CO,1992,Ashley,F,446,2,2111.4
CO,1992,Joshua,M,542,2,2197.6
CO,1992,Sarah,F,399,3,1888.9
CO,1992,Christopher,M,527,3,2136.8
CO,1992,Amanda,F,355,4,1680.6
CO,1992,Tyler,M,477,4,1934.1
CO,1992,Brittany,F,325,5,1538.6
CO,1992,Ryan,M,466,5,1889.5
CO,1992,Emily,F,308,6,1458.1
CO,1992,Matthew,M,463,6,1877.3
CO,1992,Samantha,F,302,7,1429.7
CO,1992,Jacob,M,438,7,1775.9
CO,1992,Nicholas,M,438,7,1775.9
CO,1992,Rachel,F,258,8,1221.4
CO,1992,Megan,F,257,9,1216.7
CO,1992,Andrew,M,418,9,1694.8
CO,1992,Hannah,F,246,10,1164.6
CO,1992,Brandon,M,384,10,1557.0
CT,1992,Jessica,F,430,1,2408.0
CT,1992,Michael,M,901,1,4306.7
CT,1992,Ashley,F,421,2,2357.6
CT,1992,Matthew,M,665,2,3178.6
CT,1992,Sarah,F,389,3,2178.4
CT,1992,Christopher,M,606,3,2896.6
CT,1992,Amanda,F,385,4,2156.0
CT,1992,Nicholas,M,512,4,2447.3
CT,1992,Emily,F,377,5,2111.2
CT,1992,Daniel,M,502,5,2399.5
CT,1992,Samantha,F,351,6,1965.6
CT,1992,Ryan,M,446,6,2131.8
CT,1992,Nicole,F,340,7,1904.0
CT,1992,Joseph,M,445,7,2127.0
CT,1992,Chelsea,F,300,8,1680.0
CT,1992,Andrew,M,426,8,2036.2
CT,1992,Stephanie,F,288,9,1612.8
CT,1992,David,M,405,9,1935.9
CT,1992,Lauren,F,250,10,1400.0
CT,1992,John,M,397,10,1897.6
DC,1992,Ashley,F,137,1,2601.1
DC,1992,Michael,M,247,1,3299.5
DC,1992,Jasmine,F,122,2,2316.3
DC,1992,Christopher,M,181,2,2417.8
DC,1992,Jessica,F,97,3,1841.7
DC,1992,John,M,159,3,2124.0
DC,1992,Brittany,F,87,4,1651.8
DC,1992,James,M,149,4,1990.4
DC,1992,Elizabeth,F,72,5,1367.0
DC,1992,David,M,132,5,1763.3
DC,1992,Sarah,F,71,6,1348.0
DC,1992,William,M,131,6,1749.9
DC,1992,Danielle,F,64,7,1215.1
DC,1992,Kevin,M,128,7,1709.9
DC,1992,Emily,F,63,8,1196.1
DC,1992,Andrew,M,123,8,1643.1
DC,1992,Rachel,F,62,9,1177.1
DC,1992,Matthew,M,120,9,1603.0
DC,1992,Alexis,F,60,10,1139.2
DC,1992,Lauren,F,60,10,1139.2
DC,1992,Robert,M,113,10,1509.5
DE,1992,Jessica,F,109,1,3054.9
DE,1992,Michael,M,191,1,4334.0
DE,1992,Ashley,F,106,2,2970.9
DE,1992,Matthew,M,144,2,3267.5
DE,1992,Amanda,F,105,3,2942.8
DE,1992,Christopher,M,128,3,2904.5
DE,1992,Samantha,F,90,4,2522.4
DE,1992,James,M,115,4,2609.5
DE,1992,Brittany,F,85,5,2382.3
DE,1992,Andrew,M,108,5,2450.6
DE,1992,Emily,F,77,6,2158.1
DE,1992,Sarah,F,77,6,2158.1
DE,1992,Taylor,F,77,6,2158.1
DE,1992,Tyler,M,107,6,2428.0
DE,1992,Brandon,M,102,7,2314.5
DE,1992,Joshua,M,101,8,2291.8
DE,1992,Lauren,F,66,9,1849.8
DE,1992,John,M,98,9,2223.7
DE,1992,Megan,F,64,10,1793.7
DE,1992,Robert,M,97,10,2201.0
FL,1992,Ashley,F,2052,1,2734.4
FL,1992,Michael,M,2906,1,3323.5
FL,1992,Jessica,F,1917,2,2554.5
FL,1992,Christopher,M,2372,2,2712.8
FL,1992,Brittany,F,1404,3,1870.9
FL,1992,Joshua,M,1865,3,2133.0
FL,1992,Amanda,F,1275,4,1699.0
FL,1992,Brandon,M,1629,4,1863.1
FL,1992,Samantha,F,1098,5,1463.1
FL,1992,Matthew,M,1625,5,1858.5
FL,1992,Stephanie,F,1069,6,1424.5
FL,1992,James,M,1452,6,1660.6
FL,1992,Sarah,F,1041,7,1387.2
FL,1992,Daniel,M,1360,7,1555.4
FL,1992,David,M,1360,7,1555.4
FL,1992,Jennifer,F,892,8,1188.6
FL,1992,Nicole,F,861,9,1147.3
FL,1992,Robert,M,1308,9,1495.9
FL,1992,Lauren,F,859,10,1144.7
FL,1992,Tyler,M,1247,10,1426.2
GA,1992,Ashley,F,1254,1,3037.4
GA,1992,Christopher,M,1540,1,3159.8
GA,1992,Brittany,F,1066,2,2582.1
GA,1992,Michael,M,1263,2,2591.4
GA,1992,Jessica,F,1062,3,2572.4
GA,1992,Joshua,M,1159,3,2378.0
GA,1992,Kayla,F,609,4,1475.1
GA,1992,James,M,1089,4,2234.4
GA,1992,Amber,F,595,5,1441.2
GA,1992,William,M,1075,5,2205.7
GA,1992,Sarah,F,592,6,1433.9
GA,1992,Brandon,M,1044,6,2142.1
GA,1992,Emily,F,544,7,1317.7
GA,1992,Matthew,M,917,7,1881.5
GA,1992,Jasmine,F,535,8,1295.9
GA,1992,Justin,M,902,8,1850.7
GA,1992,Lauren,F,515,9,1247.4
GA,1992,John,M,767,9,1573.7
GA,1992,Taylor,F,511,10,1237.7
GA,1992,David,M,711,10,1458.8
HI,1992,Ashley,F,150,1,3126.3
HI,1992,Joshua,M,182,1,2661.6
HI,1992,Jessica,F,108,2,2250.9
HI,1992,Michael,M,175,2,2559.2
HI,1992,Nicole,F,104,3,2167.6
HI,1992,Christopher,M,149,3,2179.0
HI,1992,Sarah,F,88,4,1834.1
HI,1992,Matthew,M,140,4,2047.4
HI,1992,Chelsea,F,83,5,1729.9
HI,1992,Brandon,M,128,5,1871.9
HI,1992,Ryan,M,128,5,1871.9
HI,1992,Jennifer,F,80,6,1667.4
HI,1992,Brittany,F,77,7,1604.8
HI,1992,Jordan,M,122,7,1784.1
HI,1992,Amanda,F,69,8,1438.1
HI,1992,Kayla,F,69,8,1438.1
HI,1992,David,M,120,8,1754.9
HI,1992,Justin,M,117,9,1711.0
HI,1992,Samantha,F,63,10,1313.0
HI,1992,Daniel,M,106,10,1550.2
IA,1992,Ashley,F,406,1,2658.5
IA,1992,Jacob,M,517,1,2946.0
IA,1992,Tyler,M,517,1,2946.0
IA,1992,Jessica,F,370,2,2422.7
IA,1992,Emily,F,322,3,2108.4
IA,1992,Samantha,F,322,3,2108.4
IA,1992,Michael,M,458,3,2609.8
IA,1992,Zachary,M,412,4,2347.7
IA,1992,Megan,F,319,5,2088.8
IA,1992,Matthew,M,399,5,2273.6
IA,1992,Kelsey,F,257,6,1682.8
IA,1992,Andrew,M,387,6,2205.3
IA,1992,Amanda,F,256,7,1676.3
IA,1992,Nicholas,M,367,7,2091.3
IA,1992,Sarah,F,253,8,1656.6
IA,1992,Cody,M,357,8,2034.3
IA,1992,Brittany,F,243,9,1591.1
IA,1992,Joshua,M,342,9,1948.8
IA,1992,Kayla,F,234,10,1532.2
IA,1992,Brandon,M,323,10,1840.6
ID,1992,Jessica,F,174,1,3195.6
ID,1992,Jacob,M,215,1,3004.5
ID,1992,Ashley,F,141,2,2589.5
ID,1992,Tyler,M,184,2,2571.3
ID,1992,Amanda,F,114,3,2093.7
ID,1992,Samantha,F,114,3,2093.7
ID,1992,Cody,M,162,3,2263.8
ID,1992,Michael,M,156,4,2180.0
ID,1992,Sarah,F,95,5,1744.7
ID,1992,Joshua,M,155,5,2166.0
ID,1992,Megan,F,85,6,1561.1
ID,1992,Christopher,M,130,6,1816.7
ID,1992,Kayla,F,83,7,1524.3
ID,1992,Andrew,M,129,7,1802.7
ID,1992,Emily,F,80,8,1469.2
ID,1992,Matthew,M,123,8,1718.8
ID,1992,Rachel,F,75,9,1377.4
ID,1992,Ryan,M,118,9,1649.0
ID,1992,Brittany,F,71,10,1303.9
ID,1992,Nicole,F,71,10,1303.9
ID,1992,Justin,M,117,10,1635.0
IL,1992,Jessica,F,1792,1,2381.3
IL,1992,Michael,M,2862,1,3320.9
IL,1992,Ashley,F,1718,2,2282.9
IL,1992,Matthew,M,1879,2,2180.3
IL,1992,Samantha,F,1157,3,1537.5
IL,1992,Daniel,M,1623,3,1883.2
IL,1992,Sarah,F,1079,4,1433.8
IL,1992,Christopher,M,1557,4,1806.7
IL,1992,Brittany,F,1053,5,1399.3
IL,1992,Nicholas,M,1516,5,1759.1
IL,1992,Emily,F,1049,6,1393.9
IL,1992,Joseph,M,1413,6,1639.6
IL,1992,Amanda,F,1031,7,1370.0
IL,1992,Andrew,M,1366,7,1585.0
IL,1992,Elizabeth,F,1030,8,1368.7
IL,1992,Ryan,M,1338,8,1552.5
IL,1992,Stephanie,F,969,9,1287.6
IL,1992,Joshua,M,1337,9,1551.4
IL,1992,Jennifer,F,900,10,1195.9
IL,1992,Brandon,M,1287,10,1493.4
IN,1992,Ashley,F,890,1,2678.2
IN,1992,Michael,M,1055,1,2692.8
IN,1992,Jessica,F,830,2,2497.7
IN,1992,Jacob,M,970,2,2475.9
IN,1992,Brittany,F,660,3,1986.1
IN,1992,Tyler,M,939,3,2396.8
IN,1992,Sarah,F,640,4,1925.9
IN,1992,Joshua,M,882,4,2251.3
IN,1992,Emily,F,587,5,1766.4
IN,1992,Zachary,M,808,5,2062.4
IN,1992,Samantha,F,545,6,1640.0
IN,1992,Matthew,M,805,6,2054.7
IN,1992,Amanda,F,508,7,1528.7
IN,1992,Andrew,M,787,7,2008.8
IN,1992,Kayla,F,507,8,1525.7
IN,1992,Christopher,M,778,8,1985.8
IN,1992,Megan,F,503,9,1513.6
IN,1992,Brandon,M,736,9,1878.6
IN,1992,Taylor,F,446,10,1342.1
IN,1992,Nicholas,M,680,10,1735.7
KS,1992,Ashley,F,367,1,2752.8
KS,1992,Tyler,M,384,1,2405.0
KS,1992,Jessica,F,356,2,2670.3
KS,1992,Jacob,M,367,2,2298.5
KS,1992,Emily,F,255,3,1912.7
KS,1992,Michael,M,365,3,2286.0
KS,1992,Amanda,F,252,4,1890.2
KS,1992,Joshua,M,345,4,2160.7
KS,1992,Sarah,F,245,5,1837.7
KS,1992,Matthew,M,327,5,2048.0
KS,1992,Megan,F,231,6,1732.7
KS,1992,Christopher,M,325,6,2035.4
KS,1992,Samantha,F,230,7,1725.2
KS,1992,Brandon,M,324,7,2029.2
KS,1992,Taylor,F,200,8,1500.2
KS,1992,Andrew,M,298,8,1866.3
KS,1992,Kelsey,F,191,9,1432.6
KS,1992,Zachary,M,275,9,1722.3
KS,1992,Brittany,F,183,10,1372.6
KS,1992,Ryan,M,270,10,1691.0
KY,1992,Ashley,F,676,1,3223.3
KY,1992,Joshua,M,675,1,2779.5
KY,1992,Brittany,F,599,2,2856.2
KY,1992,James,M,648,2,2668.3
KY,1992,Jessica,F,548,3,2613.0
KY,1992,Christopher,M,646,3,2660.1
KY,1992,Kayla,F,467,4,2226.8
KY,1992,Michael,M,613,4,2524.2
KY,1992,Sarah,F,453,5,2160.0
KY,1992,Matthew,M,579,5,2384.2
KY,1992,Emily,F,390,6,1859.6
KY,1992,Jacob,M,539,6,2219.5
KY,1992,Samantha,F,378,7,1802.4
KY,1992,Brandon,M,536,7,2207.1
KY,1992,Amanda,F,368,8,1754.7
KY,1992,Cody,M,530,8,2182.4
KY,1992,Megan,F,354,9,1688.0
KY,1992,William,M,526,9,2165.9
KY,1992,Chelsea,F,328,10,1564.0
KY,1992,Justin,M,500,10,2058.9
LA,1992,Ashley,F,600,1,2532.3
LA,1992,Christopher,M,741,1,2429.6
LA,1992,Brittany,F,557,2,2350.8
LA,1992,Joshua,M,705,2,2311.6
LA,1992,Jessica,F,450,3,1899.2
LA,1992,Michael,M,626,3,2052.5
LA,1992,Lauren,F,411,4,1734.6
LA,1992,Brandon,M,609,4,1996.8
LA,1992,Megan,F,336,5,1418.1
LA,1992,Tyler,M,521,5,1708.3
LA,1992,Sarah,F,335,6,1413.9
LA,1992,Matthew,M,479,6,1570.5
LA,1992,Jasmine,F,331,7,1397.0
LA,1992,John,M,461,7,1511.5
LA,1992,Taylor,F,328,8,1384.3
LA,1992,James,M,456,8,1495.1
LA,1992,Courtney,F,324,9,1367.4
LA,1992,Justin,M,446,9,1462.3
LA,1992,Kayla,F,317,10,1337.9
LA,1992,Nicholas,M,421,10,1380.4
MA,1992,Jessica,F,868,1,2419.3
MA,1992,Michael,M,1802,1,4406.8
MA,1992,Ashley,F,811,2,2260.4
MA,1992,Matthew,M,1267,2,3098.5
MA,1992,Sarah,F,745,3,2076.5
MA,1992,Christopher,M,1212,3,2964.0
MA,1992,Samantha,F,737,4,2054.2
MA,1992,Nicholas,M,1096,4,2680.3
MA,1992,Amanda,F,697,5,1942.7
MA,1992,Daniel,M,941,5,2301.2
MA,1992,Nicole,F,645,6,1797.8
MA,1992,Ryan,M,912,6,2230.3
MA,1992,Emily,F,632,7,1761.5
MA,1992,Joseph,M,875,7,2139.8
MA,1992,Stephanie,F,582,8,1622.2
MA,1992,Andrew,M,872,8,2132.5
MA,1992,Elizabeth,F,500,9,1393.6
MA,1992,John,M,871,9,2130.1
MA,1992,Jennifer,F,499,10,1390.8
MA,1992,James,M,749,10,1831.7
MD,1992,Ashley,F,707,1,2631.6
MD,1992,Michael,M,1140,1,3577.6
MD,1992,Jessica,F,636,2,2367.3
MD,1992,Christopher,M,809,2,2538.8
MD,1992,Sarah,F,527,3,1961.6
MD,1992,Matthew,M,751,3,2356.8
MD,1992,Brittany,F,522,4,1943.0
MD,1992,Joshua,M,652,4,2046.1
MD,1992,Amanda,F,487,5,1812.7
MD,1992,James,M,635,5,1992.8
MD,1992,Samantha,F,484,6,1801.5
MD,1992,John,M,620,6,1945.7
MD,1992,Emily,F,478,7,1779.2
MD,1992,Brandon,M,611,7,1917.5
MD,1992,Lauren,F,414,8,1541.0
MD,1992,Andrew,M,600,8,1882.9
MD,1992,Rachel,F,365,9,1358.6
MD,1992,Ryan,M,586,9,1839.0
MD,1992,Megan,F,348,10,1295.3
MD,1992,Nicholas,M,569,10,1785.7
ME,1992,Ashley,F,169,1,2957.1
ME,1992,Nicholas,M,197,1,2837.0
ME,1992,Sarah,F,154,2,2694.7
ME,1992,Joshua,M,190,2,2736.2
ME,1992,Emily,F,147,3,2572.2
ME,1992,Tyler,M,182,3,2621.0
ME,1992,Jessica,F,130,4,2274.7
ME,1992,Christopher,M,181,4,2606.6
ME,1992,Kayla,F,121,5,2117.2
ME,1992,Matthew,M,180,5,2592.2
ME,1992,Amanda,F,118,6,2064.7
ME,1992,Michael,M,175,6,2520.2
ME,1992,Samantha,F,117,7,2047.2
ME,1992,Zachary,M,170,7,2448.2
ME,1992,Chelsea,F,106,8,1854.8
ME,1992,Jacob,M,167,8,2405.0
ME,1992,Brittany,F,96,9,1679.8
ME,1992,Andrew,M,146,9,2102.5
ME,1992,Nicole,F,90,10,1574.8
ME,1992,Ryan,M,142,10,2044.9
MI,1992,Ashley,F,1559,1,2732.2
MI,1992,Michael,M,2066,1,3137.4
MI,1992,Jessica,F,1283,2,2248.5
MI,1992,Joshua,M,1473,2,2236.9
MI,1992,Samantha,F,1145,3,2006.6
MI,1992,Matthew,M,1394,3,2116.9
MI,1992,Emily,F,1040,4,1822.6
MI,1992,Christopher,M,1356,4,2059.2
MI,1992,Sarah,F,990,5,1735.0
MI,1992,Tyler,M,1354,5,2056.2
MI,1992,Amanda,F,967,6,1694.7
MI,1992,Jacob,M,1324,6,2010.6
MI,1992,Brittany,F,895,7,1568.5
MI,1992,Brandon,M,1271,7,1930.1
MI,1992,Chelsea,F,869,8,1522.9
MI,1992,Andrew,M,1248,8,1895.2
MI,1992,Megan,F,702,9,1230.3
MI,1992,Nicholas,M,1221,9,1854.2
MI,1992,Rachel,F,678,10,1188.2
MI,1992,Ryan,M,1176,10,1785.8
MN,1992,Ashley,F,686,1,2601.4
MN,1992,Michael,M,908,1,2995.5
MN,1992,Emily,F,623,2,2362.5
MN,1992,Tyler,M,791,2,2609.5
MN,1992,Samantha,F,621,3,2354.9
MN,1992,Andrew,M,790,3,2606.2
MN,1992,Jessica,F,542,4,2055.4
MN,1992,Matthew,M,781,4,2576.5
MN,1992,Amanda,F,490,5,1858.2
MN,1992,Jacob,M,721,5,2378.6
MN,1992,Megan,F,477,6,1808.9
MN,1992,Nicholas,M,693,6,2286.2
MN,1992,Sarah,F,456,7,1729.2
MN,1992,Ryan,M,605,7,1995.9
MN,1992,Nicole,F,402,8,1524.5
MN,1992,Joshua,M,596,8,1966.2
MN,1992,Rachel,F,385,9,1460.0
MN,1992,Joseph,M,594,9,1959.6
MN,1992,Elizabeth,F,380,10,1441.0
MN,1992,Zachary,M,589,10,1943.1
MO,1992,Jessica,F,881,1,2850.1
MO,1992,Michael,M,1015,1,2798.0
MO,1992,Ashley,F,841,2,2720.7
MO,1992,Jacob,M,840,2,2315.6
MO,1992,Brittany,F,595,3,1924.9
MO,1992,Matthew,M,797,3,2197.0
MO,1992,Emily,F,585,4,1892.5
MO,1992,Joshua,M,784,4,2161.2
MO,1992,Samantha,F,552,5,1785.8
MO,1992,Christopher,M,781,5,2152.9
MO,1992,Sarah,F,534,6,1727.5
MO,1992,Tyler,M,770,6,2122.6
MO,1992,Amanda,F,528,7,1708.1
MO,1992,Andrew,M,735,7,2026.1
MO,1992,Megan,F,473,8,1530.2
MO,1992,Zachary,M,705,8,1943.4
MO,1992,Kayla,F,442,9,1429.9
MO,1992,Ryan,M,675,9,1860.7
MO,1992,Elizabeth,F,416,10,1345.8
MO,1992,Lauren,F,416,10,1345.8
MO,1992,Nicholas,M,651,10,1794.6
MS,1992,Ashley,F,417,1,3237.3
MS,1992,Christopher,M,517,1,3155.3
MS,1992,Jessica,F,363,2,2818.1
MS,1992,James,M,474,2,2892.9
MS,1992,Brittany,F,309,3,2398.9
MS,1992,Michael,M,399,3,2435.2
MS,1992,Jasmine,F,275,4,2134.9
MS,1992,William,M,395,4,2410.7
MS,1992,Kayla,F,224,5,1739.0
MS,1992,Joshua,M,351,5,2142.2
MS,1992,Amber,F,216,6,1676.9
MS,1992,John,M,332,6,2026.2
MS,1992,Courtney,F,177,7,1374.1
MS,1992,Brandon,M,305,7,1861.5
MS,1992,Sarah,F,162,8,1257.7
MS,1992,Justin,M,304,8,1855.4
MS,1992,Lauren,F,157,9,1218.8
MS,1992,Robert,M,278,9,1696.7
MS,1992,Mary,F,153,10,1187.8
MS,1992,Matthew,M,263,10,1605.1
MT,1992,Ashley,F,93,1,2773.6
MT,1992,Michael,M,120,1,2728.5
MT,1992,Jessica,F,87,2,2594.7
MT,1992,Tyler,M,108,2,2455.7
MT,1992,Amanda,F,81,3,2415.7
MT,1992,Jacob,M,105,3,2387.4
MT,1992,Sarah,F,76,4,2266.6
MT,1992,Matthew,M,101,4,2296.5
MT,1992,Samantha,F,62,5,1849.1
MT,1992,Christopher,M,89,5,2023.6
MT,1992,Kelsey,F,59,6,1759.6
MT,1992,Kyle,M,86,6,1955.4
MT,1992,Shelby,F,55,7,1640.3
MT,1992,Joshua,M,84,7,1910.0
MT,1992,Kayla,F,54,8,1610.5
MT,1992,Cody,M,83,8,1887.2
MT,1992,Taylor,F,52,9,1550.8
MT,1992,Justin,M,82,9,1864.5
MT,1992,Ryan,M,82,9,1864.5
MT,1992,Elizabeth,F,51,10,1521.0
MT,1992,Emily,F,51,10,1521.0
MT,1992,Nicole,F,51,10,1521.0
NC,1992,Ashley,F,1170,1,2936.7
NC,1992,Christopher,M,1366,1,2943.5
NC,1992,Brittany,F,1118,2,2806.2
NC,1992,Joshua,M,1322,2,2848.6
NC,1992,Jessica,F,1091,3,2738.4
NC,1992,Michael,M,1259,3,2712.9
NC,1992,Sarah,F,672,4,1686.7
NC,1992,William,M,1056,4,2275.5
NC,1992,Amanda,F,585,5,1468.3
NC,1992,James,M,1037,5,2234.5
NC,1992,Samantha,F,564,6,1415.6
NC,1992,Matthew,M,1027,6,2213.0
NC,1992,Amber,F,554,7,1390.5
NC,1992,Brandon,M,968,7,2085.8
NC,1992,Megan,F,552,8,1385.5
NC,1992,Justin,M,814,8,1754.0
NC,1992,Emily,F,540,9,1355.4
NC,1992,John,M,742,9,1598.9
NC,1992,Elizabeth,F,524,10,1315.2
NC,1992,David,M,728,10,1568.7
ND,1992,Ashley,F,110,1,3308.3
ND,1992,Michael,M,127,1,3058.8
ND,1992,Samantha,F,98,2,2947.4
ND,1992,Tyler,M,120,2,2890.2
ND,1992,Megan,F,73,3,2195.5
ND,1992,Matthew,M,112,3,2697.5
ND,1992,Brittany,F,70,4,2105.3
ND,1992,Jacob,M,109,4,2625.2
ND,1992,Jessica,F,68,5,2045.1
ND,1992,Jordan,M,95,5,2288.1
ND,1992,Amanda,F,67,6,2015.0
ND,1992,Cody,M,94,6,2264.0
ND,1992,Kayla,F,64,7,1924.8
ND,1992,Brandon,M,88,7,2119.5
ND,1992,Emily,F,63,8,1894.7
ND,1992,Joshua,M,87,8,2095.4
ND,1992,Kelsey,F,58,9,1744.4
ND,1992,Dylan,M,81,9,1950.9
ND,1992,Taylor,F,56,10,1684.2
ND,1992,Christopher,M,77,10,1854.5
NE,1992,Ashley,F,235,1,2767.0
NE,1992,Tyler,M,308,1,2983.9
NE,1992,Emily,F,222,2,2613.9
NE,1992,Michael,M,284,2,2751.4
NE,1992,Jessica,F,206,3,2425.5
NE,1992,Jacob,M,273,3,2644.8
NE,1992,Sarah,F,189,4,2225.4
NE,1992,Matthew,M,264,4,2557.6
NE,1992,Amanda,F,176,5,2072.3
NE,1992,Joshua,M,235,5,2276.7
NE,1992,Elizabeth,F,157,6,1848.6
NE,1992,Brandon,M,204,6,1976.4
NE,1992,Samantha,F,155,7,1825.0
NE,1992,Andrew,M,200,7,1937.6
NE,1992,Megan,F,153,8,1801.5
NE,1992,Ryan,M,194,8,1879.5
NE,1992,Taylor,F,149,9,1754.4
NE,1992,Zachary,M,190,9,1840.7
NE,1992,Kelsey,F,127,10,1495.3
NE,1992,Nicholas,M,183,10,1772.9
NH,1992,Sarah,F,162,1,2768.3
NH,1992,Michael,M,229,1,3368.6
