state,year,name,sex,count,rank_within_sex,per_100k_within_sex
US,1945,Ronald,M,23668,10,1758.8
US,1946,Mary,F,67464,1,4293.8
US,1946,James,M,87423,1,5384.1
US,1946,Linda,F,52708,2,3354.6
US,1946,Robert,M,84129,2,5181.2
US,1946,Patricia,F,46295,3,2946.5
US,1946,John,M,79256,3,4881.1
US,1946,Barbara,F,45121,4,2871.7
US,1946,William,M,60034,4,3697.3
US,1946,Carol,F,34281,5,2181.8
US,1946,Richard,M,58860,5,3625.0
US,1946,Sandra,F,31690,6,2016.9
US,1946,David,M,46432,6,2859.6
US,1946,Nancy,F,28345,7,1804.0
US,1946,Michael,M,41181,7,2536.2
US,1946,Susan,F,28269,8,1799.2
US,1946,Thomas,M,38867,8,2393.7
US,1946,Sharon,F,27825,9,1770.9
US,1946,Charles,M,38197,9,2352.4
US,1946,Judith,F,22305,10,1419.6
US,1946,Ronald,M,31844,10,1961.2
US,1947,Linda,F,99680,1,5623.2
US,1947,James,M,94763,1,5180.3
US,1947,Mary,F,71685,2,4043.9
US,1947,Robert,M,91646,2,5009.9
US,1947,Patricia,F,51274,3,2892.5
US,1947,John,M,88325,3,4828.4
US,1947,Barbara,F,48791,4,2752.4
US,1947,William,M,66974,4,3661.2
US,1947,Sandra,F,34774,5,1961.7
US,1947,Richard,M,58508,5,3198.4
US,1947,Carol,F,33535,6,1891.8
US,1947,David,M,57799,6,3159.6
US,1947,Nancy,F,32442,7,1830.1
US,1947,Michael,M,50499,7,2760.6
US,1947,Susan,F,31954,8,1802.6
US,1947,Thomas,M,44831,8,2450.7
US,1947,Sharon,F,28535,9,1609.7
US,1947,Charles,M,40772,9,2228.8
US,1947,Donna,F,23517,10,1326.7
US,1947,Larry,M,34939,10,1910.0
US,1948,Linda,F,96211,1,5666.8
US,1948,James,M,88588,1,5049.4
US,1948,Mary,F,68592,2,4040.0
US,1948,Robert,M,85477,2,4872.0
US,1948,Barbara,F,46827,3,2758.1
US,1948,John,M,82836,3,4721.5
US,1948,Patricia,F,46135,4,2717.3
US,1948,William,M,61975,4,3532.5
US,1948,Susan,F,35984,5,2119.4
US,1948,David,M,56610,5,3226.7
US,1948,Sandra,F,31062,6,1829.5
US,1948,Michael,M,52566,6,2996.2
US,1948,Nancy,F,29411,7,1732.3
US,1948,Richard,M,50967,7,2905.0
US,1948,Carol,F,28982,8,1707.0
US,1948,Thomas,M,43786,8,2495.7
US,1948,Sharon,F,26141,9,1539.7
US,1948,Charles,M,38679,9,2204.6
US,1948,Kathleen,F,23256,10,1369.8
US,1948,Ronald,M,33514,10,1910.2
US,1949,Linda,F,91010,1,5319.6
US,1949,James,M,86850,1,4896.4
US,1949,Mary,F,66864,2,3908.3
US,1949,Robert,M,83857,2,4727.7
US,1949,Patricia,F,46337,3,2708.4
US,1949,John,M,81152,3,4575.2
US,1949,Barbara,F,42596,4,2489.8
US,1949,William,M,61503,4,3467.4
US,1949,Susan,F,37708,5,2204.1
US,1949,Michael,M,60043,5,3385.1
US,1949,Sandra,F,30646,6,1791.3
US,1949,David,M,59611,6,3360.7
US,1949,Nancy,F,29241,7,1709.2
US,1949,Richard,M,50934,7,2871.5
US,1949,Carol,F,26782,8,1565.4
US,1949,Thomas,M,45205,8,2548.5
US,1949,Kathleen,F,26352,9,1540.3
US,1949,Charles,M,40040,9,2257.4
US,1949,Sharon,F,25711,10,1502.8
US,1949,Larry,M,31810,10,1793.4
US,1950,Linda,F,80439,1,4694.6
US,1950,James,M,86266,1,4815.4
US,1950,Mary,F,65485,2,3821.8
US,1950,Robert,M,83590,2,4666.0
US,1950,Patricia,F,47952,3,2798.6
US,1950,John,M,79447,3,4434.7
US,1950,Barbara,F,41570,4,2426.1
US,1950,Michael,M,65185,4,3638.6
US,1950,Susan,F,38021,5,2219.0
US,1950,David,M,60761,5,3391.7
US,1950,Nancy,F,29622,6,1728.8
US,1950,William,M,60722,6,3389.5
US,1950,Deborah,F,29073,7,1696.8
US,1950,Richard,M,51028,7,2848.4
US,1950,Sandra,F,28895,8,1686.4
US,1950,Thomas,M,45635,8,2547.3
US,1950,Carol,F,26162,9,1526.9
US,1950,Charles,M,39132,9,2184.3
US,1950,Kathleen,F,25706,10,1500.2
US,1950,Gary,M,33763,10,1884.6
US,1951,Linda,F,73947,1,4107.5
US,1951,James,M,87198,1,4634.0
US,1951,Mary,F,65693,2,3649.0
US,1951,Robert,M,86324,2,4587.5
US,1951,Patricia,F,56433,3,3134.7
US,1951,John,M,81529,3,4332.7
US,1951,Deborah,F,42045,4,2335.5
US,1951,Michael,M,72769,4,3867.2
US,1951,Barbara,F,40596,5,2255.0
US,1951,David,M,64761,5,3441.6
US,1951,Susan,F,40214,6,2233.8
US,1951,William,M,62752,6,3334.8
US,1951,Nancy,F,30340,7,1685.3
US,1951,Richard,M,54520,7,2897.4
US,1951,Karen,F,27993,8,1554.9
US,1951,Thomas,M,48246,8,2563.9
US,1951,Sandra,F,27657,9,1536.3
US,1951,Charles,M,39365,9,2092.0
US,1951,Kathleen,F,26709,10,1483.6
US,1951,Gary,M,38140,10,2026.9
US,1952,Linda,F,67092,1,3617.9
US,1952,James,M,87076,1,4479.8
US,1952,Mary,F,65660,2,3540.6
US,1952,Robert,M,86568,2,4453.7
US,1952,Patricia,F,53090,3,2862.8
US,1952,John,M,83107,3,4275.6
US,1952,Deborah,F,49809,4,2685.9
US,1952,Michael,M,79009,4,4064.8
US,1952,Susan,F,41339,5,2229.2
US,1952,David,M,71750,5,3691.3
US,1952,Barbara,F,39878,6,2150.4
US,1952,William,M,62998,6,3241.1
US,1952,Nancy,F,31730,7,1711.0
US,1952,Richard,M,58333,7,3001.1
US,1952,Karen,F,28959,8,1561.6
US,1952,Thomas,M,48618,8,2501.3
US,1952,Debra,F,26831,9,1446.8
US,1952,Charles,M,38864,9,1999.4
US,1952,Sandra,F,26084,10,1406.6
US,1952,Gary,M,38733,10,1992.7
US,1953,Mary,F,64368,1,3422.2
US,1953,Robert,M,86191,1,4372.7
US,1953,Linda,F,61264,2,3257.2
US,1953,James,M,86000,2,4363.0
US,1953,Deborah,F,52196,3,2775.0
US,1953,Michael,M,84201,3,4271.7
US,1953,Patricia,F,51007,4,2711.8
US,1953,John,M,80123,4,4064.8
US,1953,Susan,F,44283,5,2354.3
US,1953,David,M,76079,5,3859.7
US,1953,Barbara,F,38451,6,2044.3
US,1953,William,M,61807,6,3135.6
US,1953,Debra,F,36862,7,1959.8
US,1953,Richard,M,58317,7,2958.5
US,1953,Nancy,F,30609,8,1627.4
US,1953,Thomas,M,46991,8,2384.0
US,1953,Karen,F,29849,9,1586.9
US,1953,Charles,M,38380,9,1947.1
US,1953,Pamela,F,25755,10,1369.3
US,1953,Gary,M,36952,10,1874.7
US,1954,Mary,F,67987,1,3501.5
US,1954,Michael,M,88493,1,4343.2
US,1954,Linda,F,55371,2,2851.8
US,1954,Robert,M,86268,2,4234.0
US,1954,Deborah,F,54674,3,2815.9
US,1954,James,M,86267,3,4233.9
US,1954,Patricia,F,49133,4,2530.5
US,1954,John,M,81140,4,3982.3
US,1954,Susan,F,47158,5,2428.8
US,1954,David,M,79523,5,3902.9
US,1954,Debra,F,45881,6,2363.0
US,1954,William,M,61405,6,3013.7
US,1954,Barbara,F,36375,7,1873.4
US,1954,Richard,M,57005,7,2797.8
US,1954,Karen,F,32456,8,1671.6
US,1954,Thomas,M,47135,8,2313.4
US,1954,Nancy,F,30259,9,1558.4
US,1954,Gary,M,37895,9,1859.9
US,1954,Cynthia,F,27612,10,1422.1
US,1954,Charles,M,37440,10,1837.5
US,1955,Mary,F,63167,1,3231.5
US,1955,Michael,M,88286,1,4289.8
US,1955,Deborah,F,52314,2,2676.3
US,1955,David,M,86200,2,4188.5
US,1955,Linda,F,51279,3,2623.3
US,1955,James,M,84133,3,4088.0
US,1955,Debra,F,50541,4,2585.6
US,1955,Robert,M,83676,4,4065.8
US,1955,Susan,F,47391,5,2424.4
US,1955,John,M,80019,5,3888.1
US,1955,Patricia,F,46210,6,2364.0
US,1955,William,M,59932,6,2912.1
US,1955,Barbara,F,33596,7,1718.7
US,1955,Richard,M,53531,7,2601.1
US,1955,Karen,F,33215,8,1699.2
US,1955,Thomas,M,45810,8,2225.9
US,1955,Nancy,F,30009,9,1535.2
US,1955,Mark,M,42215,9,2051.2
US,1955,Donna,F,27938,10,1429.3
US,1955,Steven,M,37806,10,1837.0
US,1956,Mary,F,61753,1,3076.1
US,1956,Michael,M,90623,1,4287.3
US,1956,Debra,F,48298,2,2405.9
US,1956,James,M,84858,2,4014.6
US,1956,Linda,F,48067,3,2394.4
US,1956,Robert,M,83910,3,3969.7
US,1956,Deborah,F,47829,4,2382.5
US,1956,David,M,81600,4,3860.4
US,1956,Susan,F,46558,5,2319.2
US,1956,John,M,80763,5,3820.8
US,1956,Patricia,F,43332,6,2158.5
US,1956,William,M,58945,6,2788.6
US,1956,Karen,F,40045,7,1994.8
US,1956,Richard,M,52878,7,2501.6
US,1956,Cynthia,F,32347,8,1611.3
US,1956,Mark,M,48804,8,2308.9
US,1956,Barbara,F,32303,9,1609.1
US,1956,Thomas,M,44805,9,2119.7
US,1956,Donna,F,29844,10,1486.6
US,1956,Steven,M,38381,10,1815.8
US,1957,Mary,F,61095,1,2988.7
US,1957,Michael,M,92726,1,4301.0
US,1957,Susan,F,45946,2,2247.6
US,1957,James,M,84257,2,3908.2
US,1957,Linda,F,44495,3,2176.6
US,1957,David,M,82371,3,3820.7
US,1957,Debra,F,42729,4,2090.2
US,1957,Robert,M,81707,4,3789.9
US,1957,Karen,F,40584,5,1985.3
US,1957,John,M,78985,5,3663.6
US,1957,Deborah,F,40065,6,1959.9
US,1957,William,M,56826,6,2635.8
US,1957,Cynthia,F,39315,7,1923.2
US,1957,Mark,M,52816,7,2449.8
US,1957,Patricia,F,39277,8,1921.4
US,1957,Richard,M,52404,8,2430.7
US,1957,Barbara,F,29683,9,1452.0
US,1957,Thomas,M,44578,9,2067.7
US,1957,Donna,F,28048,10,1372.1
US,1957,Steven,M,36829,10,1708.3
US,1958,Mary,F,55850,1,2777.3
US,1958,Michael,M,90517,1,4268.0
US,1958,Susan,F,45172,2,2246.3
US,1958,David,M,82585,2,3894.0
US,1958,Linda,F,41898,3,2083.5
US,1958,James,M,78723,3,3711.9
US,1958,Karen,F,38465,4,1912.8
US,1958,Robert,M,77295,4,3644.5
US,1958,Patricia,F,37932,5,1886.3
US,1958,John,M,75990,5,3583.0
US,1958,Debra,F,35523,6,1766.5
US,1958,William,M,54210,6,2556.1
US,1958,Deborah,F,32936,7,1637.8
US,1958,Mark,M,52671,7,2483.5
US,1958,Cynthia,F,31000,8,1541.6
US,1958,Richard,M,49957,8,2355.5
US,1958,Barbara,F,27882,9,1386.5
US,1958,Thomas,M,42067,9,1983.5
US,1958,Donna,F,26944,10,1339.9
US,1958,Steven,M,32952,10,1553.7
US,1959,Mary,F,54474,1,2692.6
US,1959,Michael,M,85275,1,3996.9
US,1959,Susan,F,41606,2,2056.6
US,1959,David,M,83925,2,3933.6
US,1959,Linda,F,40409,3,1997.4
US,1959,James,M,78599,3,3684.0
US,1959,Karen,F,36773,4,1817.7
US,1959,John,M,76425,4,3582.1
US,1959,Donna,F,36462,5,1802.3
US,1959,Robert,M,74503,5,3492.0
US,1959,Patricia,F,35221,6,1741.0
US,1959,Mark,M,56924,6,2668.1
US,1959,Debra,F,31372,7,1550.7
US,1959,William,M,51376,7,2408.0
US,1959,Cynthia,F,30172,8,1491.4
US,1959,Richard,M,47176,8,2211.2
US,1959,Deborah,F,29552,9,1460.7
US,1959,Thomas,M,40284,9,1888.1
US,1959,Lisa,F,25692,10,1269.9
US,1959,Steven,M,33580,10,1573.9
US,1960,Mary,F,51477,1,2545.7
US,1960,David,M,85936,1,4029.3
US,1960,Susan,F,39201,2,1938.6
US,1960,Michael,M,84202,2,3948.0
US,1960,Linda,F,37314,3,1845.3
US,1960,James,M,76863,3,3603.9
US,1960,Karen,F,36379,4,1799.1
US,1960,John,M,76124,4,3569.3
US,1960,Donna,F,34134,5,1688.0
US,1960,Robert,M,72385,5,3394.0
US,1960,Lisa,F,33704,6,1666.8
US,1960,Mark,M,58735,6,2753.9
US,1960,Patricia,F,32107,7,1587.8
US,1960,William,M,49353,7,2314.0
US,1960,Debra,F,26738,8,1322.3
US,1960,Richard,M,43568,8,2042.8
US,1960,Cynthia,F,26725,9,1321.6
US,1960,Thomas,M,39293,9,1842.4
US,1960,Deborah,F,25269,10,1249.6
US,1960,Steven,M,33903,10,1589.6
US,1961,Mary,F,47669,1,2362.9
US,1961,Michael,M,86922,1,4095.1
US,1961,Lisa,F,42700,2,2116.6
US,1961,David,M,84769,2,3993.6
US,1961,Susan,F,37522,3,1859.9
US,1961,John,M,79910,3,3764.7
US,1961,Linda,F,35574,4,1763.3
US,1961,James,M,75907,4,3576.1
US,1961,Karen,F,34690,5,1719.5
US,1961,Robert,M,72912,5,3435.0
US,1961,Patricia,F,28867,6,1430.9
US,1961,Mark,M,57758,6,2721.1
US,1961,Donna,F,28667,7,1421.0
US,1961,William,M,48010,7,2261.8
US,1961,Cynthia,F,24378,8,1208.4
US,1961,Richard,M,41116,8,1937.1
US,1961,Sandra,F,24141,9,1196.6
US,1961,Thomas,M,37548,9,1769.0
US,1961,Deborah,F,24092,10,1194.2
US,1961,Steven,M,32242,10,1519.0
US,1962,Lisa,F,46081,1,2343.2
US,1962,Michael,M,85049,1,4110.7
US,1962,Mary,F,43493,2,2211.6
US,1962,David,M,81332,2,3931.1
US,1962,Susan,F,35750,3,1817.8
US,1962,John,M,78450,3,3791.8
US,1962,Karen,F,35184,4,1789.1
US,1962,James,M,72571,4,3507.6
US,1962,Linda,F,31462,5,1599.8
US,1962,Robert,M,70212,5,3393.6
US,1962,Patricia,F,26538,6,1349.4
US,1962,Mark,M,53520,6,2586.8
US,1962,Donna,F,25727,7,1308.2
US,1962,William,M,44862,7,2168.3
US,1962,Cynthia,F,24021,8,1221.4
US,1962,Richard,M,39420,8,1905.3
US,1962,Deborah,F,22893,9,1164.1
US,1962,Thomas,M,36531,9,1765.7
US,1962,Sandra,F,22415,10,1139.8
US,1962,Jeffrey,M,33525,10,1620.4
US,1963,Lisa,F,56037,1,2907.6
US,1963,Michael,M,83796,1,4124.3
US,1963,Mary,F,41551,2,2156.0
US,1963,John,M,78645,2,3870.8
US,1963,Susan,F,33994,3,1763.9
US,1963,David,M,78478,3,3862.6
US,1963,Karen,F,32487,4,1685.7
US,1963,James,M,71331,4,3510.8
US,1963,Linda,F,27715,5,1438.1
US,1963,Robert,M,70021,5,3446.3
US,1963,Donna,F,25399,6,1317.9
US,1963,Mark,M,49363,6,2429.6
US,1963,Patricia,F,25363,7,1316.0
US,1963,William,M,44486,7,2189.5
US,1963,Lori,F,23908,8,1240.5
US,1963,Richard,M,40782,8,2007.2
US,1963,Sandra,F,21612,9,1121.4
US,1963,Thomas,M,35510,9,1747.8
US,1963,Cynthia,F,21593,10,1120.4
US,1963,Jeffrey,M,31721,10,1561.3
US,1964,Lisa,F,54277,1,2864.7
US,1964,Michael,M,82671,1,4147.3
US,1964,Mary,F,40985,2,2163.2
US,1964,John,M,82541,2,4140.8
US,1964,Susan,F,31515,3,1663.3
US,1964,David,M,75065,3,3765.8
US,1964,Karen,F,30247,4,1596.4
US,1964,James,M,73052,4,3664.8
US,1964,Patricia,F,26087,5,1376.9
US,1964,Robert,M,69998,5,3511.6
US,1964,Kimberly,F,24128,6,1273.5
US,1964,Mark,M,45284,6,2271.8
US,1964,Donna,F,23809,7,1256.6
US,1964,William,M,44250,7,2219.9
US,1964,Linda,F,23633,8,1247.3
US,1964,Richard,M,40106,8,2012.0
US,1964,Cynthia,F,20323,9,1072.6
US,1964,Thomas,M,34467,9,1729.1
US,1964,Tammy,F,20047,10,1058.1
US,1964,Jeffrey,M,30740,10,1542.1
US,1965,Lisa,F,60271,1,3414.7
US,1965,Michael,M,81054,1,4354.5
US,1965,Mary,F,34274,2,1941.8
US,1965,John,M,71563,2,3844.6
US,1965,Karen,F,32874,3,1862.5
US,1965,David,M,67882,3,3646.9
US,1965,Kimberly,F,28833,4,1633.5
US,1965,James,M,67715,4,3637.9
US,1965,Susan,F,26332,5,1491.8
US,1965,Robert,M,63144,5,3392.3
US,1965,Patricia,F,23551,6,1334.3
US,1965,William,M,40147,6,2156.8
US,1965,Donna,F,19698,7,1116.0
US,1965,Mark,M,38273,7,2056.2
US,1965,Linda,F,19339,8,1095.7
US,1965,Richard,M,36856,8,1980.0
US,1965,Cynthia,F,19246,9,1090.4
US,1965,Thomas,M,31635,9,1699.5
US,1965,Angela,F,18753,10,1062.5
US,1965,Jeffrey,M,29594,10,1589.9
US,1966,Lisa,F,56913,1,3363.8
US,1966,Michael,M,79999,1,4484.3
US,1966,Kimberly,F,32230,2,1904.9
US,1966,David,M,66435,2,3724.0
US,1966,Mary,F,28886,3,1707.3
US,1966,James,M,65188,3,3654.1
US,1966,Michelle,F,27153,4,1604.9
US,1966,John,M,65064,4,3647.1
US,1966,Karen,F,25447,5,1504.0
US,1966,Robert,M,59344,5,3326.5
US,1966,Susan,F,23771,6,1405.0
US,1966,William,M,38270,6,2145.2
US,1966,Patricia,F,20115,7,1188.9
US,1966,Mark,M,34811,7,1951.3
US,1966,Tammy,F,18625,8,1100.8
US,1966,Richard,M,34471,8,1932.2
US,1966,Angela,F,18531,9,1095.3
US,1966,Jeffrey,M,30202,9,1692.9
US,1966,Jennifer,F,18217,10,1076.7
US,1966,Thomas,M,29016,10,1626.5
US,1967,Lisa,F,52435,1,3176.3
US,1967,Michael,M,82455,1,4726.6
US,1967,Kimberly,F,33099,2,2005.0
US,1967,David,M,66812,2,3829.8
US,1967,Michelle,F,30824,3,1867.2
US,1967,James,M,61694,3,3536.5
US,1967,Mary,F,25317,4,1533.6
US,1967,John,M,61633,4,3533.0
US,1967,Susan,F,22260,5,1348.4
US,1967,Robert,M,56387,5,3232.3
US,1967,Karen,F,21542,6,1304.9
US,1967,William,M,37625,6,2156.8
US,1967,Angela,F,19541,7,1183.7
US,1967,Mark,M,34938,7,2002.7
US,1967,Tammy,F,18652,8,1129.8
US,1967,Richard,M,33595,8,1925.8
US,1967,Melissa,F,18377,9,1113.2
US,1967,Christopher,M,29431,9,1687.1
US,1967,Jennifer,F,18239,10,1104.8
US,1967,Brian,M,28664,10,1643.1
US,1968,Lisa,F,49534,1,3020.1
US,1968,Michael,M,82019,1,4716.4
US,1968,Michelle,F,33219,2,2025.3
US,1968,David,M,63740,2,3665.3
US,1968,Kimberly,F,31910,3,1945.5
US,1968,John,M,60934,3,3504.0
US,1968,Jennifer,F,26849,4,1637.0
US,1968,James,M,60730,4,3492.2
US,1968,Melissa,F,21731,5,1324.9
US,1968,Robert,M,58223,5,3348.1
US,1968,Mary,F,21720,6,1324.3
US,1968,William,M,36965,6,2125.6
US,1968,Angela,F,20664,7,1259.9
US,1968,Mark,M,35429,7,2037.3
US,1968,Tammy,F,20054,8,1222.7
US,1968,Richard,M,32994,8,1897.3
US,1968,Karen,F,19557,9,1192.4
US,1968,Christopher,M,31479,9,1810.2
US,1968,Susan,F,19507,10,1189.3
US,1968,Brian,M,29950,10,1722.3
US,1969,Lisa,F,45028,1,2669.1
US,1969,Michael,M,85235,1,4762.5
US,1969,Michelle,F,34321,2,2034.4
US,1969,David,M,63720,2,3560.4
US,1969,Jennifer,F,33705,3,1997.9
US,1969,James,M,59935,3,3348.9
US,1969,Kimberly,F,33083,4,1961.1
US,1969,John,M,58789,4,3284.8
US,1969,Melissa,F,23025,5,1364.8
US,1969,Robert,M,58349,5,3260.3
US,1969,Amy,F,21468,6,1272.6
US,1969,William,M,37642,6,2103.2
US,1969,Angela,F,21053,7,1248.0
US,1969,Christopher,M,35712,7,1995.4
US,1969,Mary,F,19851,8,1176.7
US,1969,Mark,M,33402,8,1866.3
US,1969,Tammy,F,19052,9,1129.3
US,1969,Brian,M,31703,9,1771.4
US,1969,Laura,F,17920,10,1062.2
US,1969,Richard,M,31102,10,1737.8
US,1970,Jennifer,F,46160,1,2640.4
US,1970,Michael,M,85318,1,4587.9
US,1970,Lisa,F,38965,2,2228.8
US,1970,James,M,61784,2,3322.4
US,1970,Kimberly,F,34141,3,1952.9
US,1970,David,M,61773,3,3321.8
US,1970,Michelle,F,34053,4,1947.8
US,1970,John,M,58538,4,3147.8
US,1970,Amy,F,25212,5,1442.1
US,1970,Robert,M,57208,5,3076.3
US,1970,Angela,F,24926,6,1425.8
US,1970,Christopher,M,41792,6,2247.3
US,1970,Melissa,F,23742,7,1358.0
US,1970,William,M,38912,7,2092.4
US,1970,Tammy,F,19588,8,1120.4
US,1970,Brian,M,31942,8,1717.6
US,1970,Mary,F,19204,9,1098.5
US,1970,Mark,M,31504,9,1694.1
US,1970,Tracy,F,18467,10,1056.3
US,1970,Richard,M,30468,10,1638.4
US,1971,Jennifer,F,56785,1,3413.4
US,1971,Michael,M,77606,1,4386.3
US,1971,Michelle,F,33157,2,1993.1
US,1971,James,M,54611,2,3086.6
US,1971,Lisa,F,32907,3,1978.1
US,1971,David,M,53133,3,3003.1
US,1971,Kimberly,F,30695,4,1845.1
US,1971,John,M,51520,4,2911.9
US,1971,Amy,F,26238,5,1577.2
US,1971,Robert,M,50653,5,2862.9
US,1971,Angela,F,25886,6,1556.1
US,1971,Christopher,M,48250,6,2727.1
US,1971,Melissa,F,23872,7,1435.0
US,1971,William,M,35439,7,2003.0
US,1971,Tammy,F,17656,8,1061.3
US,1971,Jason,M,34193,8,1932.6
US,1971,Mary,F,16698,9,1003.7
US,1971,Brian,M,32652,9,1845.5
US,1971,Julie,F,15329,10,921.5
US,1971,Scott,M,30923,10,1747.8
US,1972,Jennifer,F,63610,1,4181.5
US,1972,Michael,M,71425,1,4401.5
US,1972,Michelle,F,29284,2,1925.0
US,1972,Christopher,M,52192,2,3216.3
US,1972,Lisa,F,27547,3,1810.8
US,1972,James,M,47088,3,2901.8
US,1972,Kimberly,F,26297,4,1728.7
US,1972,David,M,46383,4,2858.3
US,1972,Amy,F,25872,5,1700.7
US,1972,John,M,43185,5,2661.2
US,1972,Angela,F,23558,6,1548.6
US,1972,Robert,M,43033,6,2651.9
US,1972,Melissa,F,22498,7,1478.9
US,1972,Jason,M,37446,7,2307.6
US,1972,Stephanie,F,16886,8,1110.0
US,1972,Brian,M,36325,8,2238.5
US,1972,Heather,F,16325,9,1073.1
US,1972,William,M,30531,9,1881.5
US,1972,Nicole,F,15753,10,1035.5
US,1972,Matthew,M,22947,10,1414.1
US,1973,Jennifer,F,62455,1,4283.2
US,1973,Michael,M,67869,1,4352.2
US,1973,Amy,F,26965,2,1849.3
US,1973,Christopher,M,48324,2,3098.9
US,1973,Michelle,F,26932,3,1847.0
US,1973,Jason,M,46689,3,2994.0
US,1973,Kimberly,F,23531,4,1613.8
US,1973,James,M,42892,4,2750.5
US,1973,Lisa,F,22667,5,1554.5
US,1973,David,M,41112,5,2636.4
US,1973,Melissa,F,22485,6,1542.0
US,1973,John,M,39180,6,2512.5
US,1973,Angela,F,20893,7,1432.8
US,1973,Robert,M,38722,7,2483.1
US,1973,Heather,F,19352,8,1327.2
US,1973,Brian,M,35717,8,2290.4
US,1973,Stephanie,F,17262,9,1183.8
US,1973,William,M,28027,9,1797.3
US,1973,Rebecca,F,14870,10,1019.8
US,1973,Matthew,M,24557,10,1574.8
US,1974,Jennifer,F,63116,1,4301.1
US,1974,Michael,M,67585,1,4296.0
US,1974,Amy,F,29567,2,2014.9
US,1974,Jason,M,54778,2,3482.0
US,1974,Michelle,F,25826,3,1759.9
US,1974,Christopher,M,48619,3,3090.5
US,1974,Heather,F,23184,4,1579.9
US,1974,David,M,41807,4,2657.5
US,1974,Angela,F,22799,5,1553.6
US,1974,James,M,41363,5,2629.2
US,1974,Kimberly,F,22421,6,1527.9
US,1974,John,M,37655,6,2393.5
US,1974,Melissa,F,22168,7,1510.6
US,1974,Robert,M,37043,7,2354.6
US,1974,Lisa,F,19776,8,1347.6
US,1974,Brian,M,34469,8,2191.0
US,1974,Stephanie,F,16983,9,1157.3
US,1974,Matthew,M,27229,9,1730.8
US,1974,Rebecca,F,15169,10,1033.7
US,1974,William,M,26995,10,1715.9
US,1975,Jennifer,F,58186,1,3991.5
US,1975,Michael,M,68462,1,4382.1
US,1975,Amy,F,32252,2,2212.5
US,1975,Jason,M,52196,2,3341.0
US,1975,Heather,F,24303,3,1667.2
US,1975,Christopher,M,46588,3,2982.0
US,1975,Melissa,F,24166,4,1657.8
US,1975,James,M,39595,4,2534.4
US,1975,Angela,F,23354,5,1602.1
US,1975,David,M,39175,5,2507.5
US,1975,Michelle,F,22666,6,1554.9
US,1975,Robert,M,35342,6,2262.2
US,1975,Kimberly,F,20261,7,1389.9
US,1975,John,M,35102,7,2246.8
US,1975,Lisa,F,18131,8,1243.8
US,1975,Brian,M,30606,8,1959.0
US,1975,Stephanie,F,15773,9,1082.0
US,1975,Matthew,M,28567,9,1828.5
US,1975,Nicole,F,14273,10,979.1
US,1975,William,M,25581,10,1637.4
US,1976,Jennifer,F,59478,1,4059.5
US,1976,Michael,M,66966,1,4265.4
US,1976,Amy,F,31343,2,2139.2
US,1976,Jason,M,52687,2,3355.9
US,1976,Melissa,F,25093,3,1712.6
US,1976,Christopher,M,45223,3,2880.5
US,1976,Heather,F,24204,4,1652.0
US,1976,David,M,39298,4,2503.1
US,1976,Angela,F,22043,5,1504.5
US,1976,James,M,38310,5,2440.2
US,1976,Michelle,F,19554,6,1334.6
US,1976,John,M,33995,6,2165.3
US,1976,Kimberly,F,18964,7,1294.3
US,1976,Robert,M,33814,7,2153.8
US,1976,Jessica,F,18370,8,1253.8
US,1976,Brian,M,30537,8,1945.1
US,1976,Lisa,F,17349,9,1184.1
US,1976,Matthew,M,29993,9,1910.4
US,1976,Amanda,F,15591,10,1064.1
US,1976,Daniel,M,24721,10,1574.6
US,1977,Jennifer,F,58965,1,3846.2
US,1977,Michael,M,67618,1,4113.5
US,1977,Melissa,F,26886,2,1753.7
US,1977,Jason,M,55653,2,3385.6
US,1977,Amy,F,26731,3,1743.6
US,1977,Christopher,M,46754,3,2844.3
US,1977,Jessica,F,24843,4,1620.5
US,1977,David,M,40548,4,2466.7
US,1977,Heather,F,23773,5,1550.7
US,1977,James,M,40057,5,2436.9
US,1977,Angela,F,20996,6,1369.5
US,1977,John,M,34236,6,2082.7
US,1977,Michelle,F,19539,7,1274.5
US,1977,Robert,M,34223,7,2081.9
US,1977,Kimberly,F,18285,8,1192.7
US,1977,Brian,M,32498,8,1977.0
US,1977,Amanda,F,18280,9,1192.4
US,1977,Matthew,M,31974,9,1945.1
US,1977,Kelly,F,18235,10,1189.4
US,1977,Joseph,M,26493,10,1611.7
US,1978,Jennifer,F,56316,1,3676.6
US,1978,Michael,M,67154,1,4088.8
US,1978,Melissa,F,28331,2,1849.6
US,1978,Jason,M,51619,2,3142.9
US,1978,Jessica,F,26105,3,1704.3
US,1978,Christopher,M,47251,3,2877.0
US,1978,Amy,F,23216,4,1515.6
US,1978,David,M,40699,4,2478.0
US,1978,Heather,F,22269,5,1453.8
US,1978,James,M,39912,5,2430.1
US,1978,Amanda,F,20522,6,1339.8
US,1978,Matthew,M,34312,6,2089.2
US,1978,Angela,F,20509,7,1338.9
US,1978,John,M,34032,7,2072.1
US,1978,Sarah,F,19978,8,1304.3
US,1978,Robert,M,33389,8,2033.0
US,1978,Michelle,F,18862,9,1231.4
US,1978,Brian,M,29455,9,1793.4
US,1978,Nicole,F,17272,10,1127.6
US,1978,Joseph,M,26673,10,1624.0
US,1979,Jennifer,F,56720,1,3533.7
US,1979,Michael,M,67734,1,3933.2
